condition,Version,stimID,stimulus,decisionThis,decisionOther,pot,randStimulusFace,q1responseArray,q2responseArray,q3responseArray,BTS_actual_otherDecisionConfidence,gender,Data_Set,HITID,subjectId
1,1a,283.1,283_1,Split,Stole,57518,285_1,29,30,19,0,female,6.3,3S1WOPCJFGBBNA0G7RSF5I0S04NJEF,5c8c6a73bcd7ca11cbc23d2c19c177fca9bb2ea6794a922c48036b61
1,1a,271.1,271_1,Split,Stole,19025.5,275_1,28,36,18,0,female,6.3,3S1WOPCJFGBBNA0G7RSF5I0S04NJEF,5c8c6a73bcd7ca11cbc23d2c19c177fca9bb2ea6794a922c48036b61
1,1a,249.2,249_2,Split,Split,1562.5,272_1,35,28,33,0,female,6.3,3S1WOPCJFGBBNA0G7RSF5I0S04NJEF,5c8c6a73bcd7ca11cbc23d2c19c177fca9bb2ea6794a922c48036b61
1,1a,260.1,260_1,Stole,Stole,1598.5,268_1,48,0,48,0,female,6.3,3S1WOPCJFGBBNA0G7RSF5I0S04NJEF,5c8c6a73bcd7ca11cbc23d2c19c177fca9bb2ea6794a922c48036b61
1,1a,249.1,249_1,Split,Split,1562.5,244_1,25,22,25,1,female,6.3,3S1WOPCJFGBBNA0G7RSF5I0S04NJEF,5c8c6a73bcd7ca11cbc23d2c19c177fca9bb2ea6794a922c48036b61
1,1a,241.2,241_2,Split,Split,80954.5,250_1,31,48,48,0,female,6.3,3S1WOPCJFGBBNA0G7RSF5I0S04NJEF,5c8c6a73bcd7ca11cbc23d2c19c177fca9bb2ea6794a922c48036b61
1,1a,281.1,281_1,Split,Stole,1803,286_1,27,28,29,0,female,6.3,3S1WOPCJFGBBNA0G7RSF5I0S04NJEF,5c8c6a73bcd7ca11cbc23d2c19c177fca9bb2ea6794a922c48036b61
1,1a,288.1,288_1,Stole,Stole,15744.5,279_1,48,0,48,0,female,6.3,3S1WOPCJFGBBNA0G7RSF5I0S04NJEF,5c8c6a73bcd7ca11cbc23d2c19c177fca9bb2ea6794a922c48036b61
1,1a,264.1,264_1,Split,Stole,24145,268_1,30,41,26,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,284.1,284_1,Stole,Split,1116.5,286_1,48,0,44,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,239.2,239_2,Split,Split,94819,285_1,33,43,37,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,279.1,279_1,Split,Split,269.5,250_1,12,39,18,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,269.2,269_2,Stole,Split,2318,275_1,34,14,35,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,248.2,248_2,Stole,Split,31403,244_1,48,0,48,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,253.2,253_2,Stole,Stole,21719.5,287_1,41,4,45,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,254.2,254_2,Split,Split,130884,279_1,30,43,20,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,278.2,278_2,Stole,Split,40606,283_1,48,0,48,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,260.2,260_2,Stole,Stole,1598.5,276_1,48,0,48,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,270.1,270_1,Split,Stole,5322.5,272_1,27,19,30,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,237.1,237_1,Stole,Stole,65673.5,288_1,48,0,48,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,622a762e508c795e7868010821841486ad31d0d0a14de1a0deef6fe7
1,1a,256.1,256_1,Stole,Split,2983,283_1,38,48,0,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,244.2,244_2,Split,Split,139,244_1,7,4,24,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,242.1,242_1,Split,Stole,1283.5,272_1,37,12,33,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,240.1,240_1,Stole,Stole,36159,287_1,40,11,44,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,254.1,254_1,Split,Split,130884,285_1,26,28,15,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,284.2,284_2,Split,Stole,1116.5,286_1,29,33,19,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,273.2,273_2,Split,Split,9675,279_1,30,30,14,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,252.2,252_2,Split,Stole,310,250_1,15,32,18,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,281.2,281_2,Stole,Split,1803,275_1,35,5,35,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,268.1,268_1,Split,Split,61381.5,288_1,41,38,3,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,282.2,282_2,Stole,Stole,2843.5,276_1,32,8,30,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,272.2,272_2,Stole,Split,81899,268_1,35,1,35,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,1ab9f2cb87618d218697bf603b5ce475e36397becb9666a42ce9490f
1,1a,242.2,242_2,Stole,Split,1283.5,275_1,48,0,41,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,244.1,244_1,Split,Split,139,286_1,22,23,39,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,263.1,263_1,Stole,Split,28802,288_1,47,0,42,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,279.1,279_1,Split,Split,269.5,268_1,8,39,24,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,272.1,272_1,Split,Stole,81899,244_1,24,40,18,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,235.1,235_1,Stole,Split,50221,250_1,48,0,33,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,273.2,273_2,Split,Split,9675,285_1,26,7,37,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,273.1,273_1,Split,Split,9675,287_1,28,37,15,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,262.1,262_1,Stole,Stole,56488,272_1,48,10,43,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,260.2,260_2,Stole,Stole,1598.5,283_1,48,0,39,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,287.1,287_1,Split,Stole,1030.5,279_1,39,0,37,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,283.1,283_1,Split,Stole,57518,276_1,26,38,9,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,206f6ba8fdea290a80903de515bd5a267ef1b1b936ec89565d6dbd94
1,1a,262.2,262_2,Stole,Stole,56488,285_1,35,14,43,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,282.2,282_2,Stole,Stole,2843.5,250_1,44,9,45,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,271.2,271_2,Stole,Split,19025.5,286_1,31,27,34,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,243.1,243_1,Split,Split,7726.5,268_1,29,38,25,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,264.2,264_2,Stole,Split,24145,276_1,33,25,41,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,248.1,248_1,Split,Stole,31403,275_1,27,42,22,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,252.2,252_2,Split,Stole,310,288_1,24,39,26,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,281.2,281_2,Stole,Split,1803,272_1,41,14,45,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,288.1,288_1,Stole,Stole,15744.5,287_1,37,22,28,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,277.2,277_2,Stole,Split,3331,279_1,30,16,36,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,243.2,243_2,Split,Split,7726.5,244_1,28,44,26,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,253.2,253_2,Stole,Stole,21719.5,283_1,28,23,38,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,c5abe7c49b8e4f9a79e1c0058022cd561d4ef46b8cc8bd2c0b219655
1,1a,266.1,266_1,Stole,Stole,6559,288_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,285.1,285_1,Stole,Stole,2300.5,287_1,14,40,14,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,252.2,252_2,Split,Stole,310,279_1,24,24,1,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,240.1,240_1,Stole,Stole,36159,268_1,48,7,42,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,250.2,250_2,Split,Split,30304.5,275_1,24,7,7,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,277.1,277_1,Split,Stole,3331,244_1,48,0,48,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,279.2,279_2,Split,Split,269.5,285_1,42,6,42,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,285.2,285_2,Stole,Stole,2300.5,283_1,48,0,48,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,277.2,277_2,Stole,Split,3331,286_1,48,0,48,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,239.2,239_2,Split,Split,94819,250_1,23,24,23,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,254.2,254_2,Split,Split,130884,272_1,7,7,7,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,243.2,243_2,Split,Split,7726.5,276_1,24,0,32,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,277e355dd0020e0d889d508321ca6556d356dbd21d5eab632fe29644
1,1a,278.1,278_1,Split,Stole,40606,279_1,22,8,33,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,265.2,265_2,Stole,Split,1588,268_1,48,0,48,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,287.1,287_1,Split,Stole,1030.5,285_1,19,24,20,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,266.2,266_2,Stole,Stole,6559,288_1,48,0,48,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,282.1,282_1,Stole,Stole,2843.5,283_1,48,1,48,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,252.1,252_1,Stole,Split,310,276_1,47,1,47,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,249.2,249_2,Split,Split,1562.5,272_1,24,26,32,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,250.2,250_2,Split,Split,30304.5,244_1,0,39,24,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,239.1,239_1,Split,Split,94819,286_1,18,33,26,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,245.1,245_1,Stole,Stole,5958,275_1,47,1,47,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,265.1,265_1,Split,Stole,1588,250_1,9,26,22,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,240.2,240_2,Stole,Stole,36159,287_1,47,0,47,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,8dcb41a2dedd94e6b76a317a36321f5cfc87f613191bde4b48932f7b
1,1a,240.2,240_2,Stole,Stole,36159,279_1,48,8,0,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,243.1,243_1,Split,Split,7726.5,275_1,31,42,21,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,265.1,265_1,Split,Stole,1588,268_1,33,28,9,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,254.1,254_1,Split,Split,130884,287_1,15,31,3,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,284.2,284_2,Split,Stole,1116.5,250_1,35,31,21,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,251.1,251_1,Split,Stole,2835.5,288_1,31,39,22,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,268.2,268_2,Split,Split,61381.5,283_1,36,30,21,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,265.2,265_2,Stole,Split,1588,285_1,48,0,34,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,245.1,245_1,Stole,Stole,5958,272_1,48,3,27,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,281.2,281_2,Stole,Split,1803,286_1,48,0,28,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,284.1,284_1,Stole,Split,1116.5,244_1,48,0,36,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,260.1,260_1,Stole,Stole,1598.5,276_1,48,0,35,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,89d23330557c44f600c297d8b1e250c1453f46c8d417d82cf865c3d5
1,1a,276.1,276_1,Split,Stole,130944,287_1,48,24,24,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,260.2,260_2,Stole,Stole,1598.5,285_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,260.1,260_1,Stole,Stole,1598.5,283_1,48,0,48,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,245.2,245_2,Stole,Stole,5958,250_1,48,7,48,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,273.2,273_2,Split,Split,9675,244_1,33,16,35,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,244.2,244_2,Split,Split,139,288_1,0,0,0,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,284.2,284_2,Split,Stole,1116.5,286_1,14,2,9,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,285.2,285_2,Stole,Stole,2300.5,268_1,48,0,48,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,269.2,269_2,Stole,Split,2318,276_1,48,0,23,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,254.1,254_1,Split,Split,130884,279_1,48,30,14,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,242.1,242_1,Split,Stole,1283.5,275_1,12,8,0,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,279.1,279_1,Split,Split,269.5,272_1,0,0,0,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,9f9cc7533d55547a41014563ac4264e1d7be5abfb48317013920b329
1,1a,286.1,286_1,Stole,Stole,3532.5,276_1,46,4,28,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,245.1,245_1,Stole,Stole,5958,285_1,47,0,40,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,253.1,253_1,Stole,Stole,21719.5,288_1,48,2,47,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,286.2,286_2,Stole,Stole,3532.5,244_1,47,1,45,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,252.1,252_1,Stole,Split,310,268_1,47,1,47,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,287.1,287_1,Split,Stole,1030.5,275_1,2,41,1,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,276.2,276_2,Stole,Split,130944,286_1,48,1,46,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,235.1,235_1,Stole,Split,50221,272_1,48,0,48,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,272.1,272_1,Split,Stole,81899,287_1,0,48,5,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,254.2,254_2,Split,Split,130884,279_1,0,48,1,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,277.1,277_1,Split,Stole,3331,283_1,1,47,2,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,235.2,235_2,Split,Stole,50221,250_1,1,47,2,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,06c4c25bde041df9720070f02a39f2586328ac67b4885661d5dc0585
1,1a,245.2,245_2,Stole,Stole,5958,268_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,260.2,260_2,Stole,Stole,1598.5,244_1,37,0,32,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,289.1,289_1,Stole,Split,822.5,276_1,28,34,17,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,242.1,242_1,Split,Stole,1283.5,275_1,27,39,16,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,279.1,279_1,Split,Split,269.5,285_1,9,40,15,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,284.2,284_2,Split,Stole,1116.5,288_1,30,11,33,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,237.1,237_1,Stole,Stole,65673.5,279_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,269.2,269_2,Stole,Split,2318,287_1,48,0,48,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,269.1,269_1,Split,Stole,2318,272_1,23,6,42,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,262.1,262_1,Stole,Stole,56488,286_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,276.1,276_1,Split,Stole,130944,283_1,36,12,37,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,254.1,254_1,Split,Split,130884,250_1,43,23,31,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,f509b688f9a58dd0481470a3af52b39d8444c0787d5caea716aa4eb6
1,1a,284.1,284_1,Stole,Split,1116.5,279_1,22,30,32,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
